typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","34627289.386",,"34627289.386","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","71002364.7",,"71002364.7","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","8004262.727",,"8004262.727","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","47108937.614",,"47108937.614","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","7017479.487",,"7017479.487","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","9857890.84",,"9857890.84","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","4401852.871",,"4401852.871","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","220856148.789",,"220856148.789","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","1432219.414",,"1432219.414","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","46797068.485",,"46797068.485","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","11125471.593",,"11125471.593","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false","442127.322",,"442127.322","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","33859139.894",,"33859139.894","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","328892057.369",,"328892057.369","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","11557221.441",,"11557221.441","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","53200872.096",,"53200872.096","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","27090884.054",,"27090884.054","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","284993566.531",,"284993566.531","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3229762452.378",,"3229762452.378","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","149520503.768",,"149520503.768","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","4923012.783",,"4923012.783","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","787068613.5",,"787068613.5","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3367254.752",,"3367254.752","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1070766891.003",,"1070766891.003","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2617330.793",,"2617330.793","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","36745001.759",,"36745001.759","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2321581.062",,"2321581.062","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","10397503.72",,"10397503.72","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","12632677.954",,"12632677.954","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","157283.376",,"157283.376","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","307438135.181",,"307438135.181","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2737626254.924",,"2737626254.924","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","226669795.43",,"226669795.43","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","333452160.211",,"333452160.211","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","373583202.154",,"373583202.154","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","112291667.363",,"112291667.363","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","82857408.841",,"82857408.841","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","2589048855.186",,"2589048855.186","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","3771442932.985",,"3771442932.985","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","222256047.278",,"222256047.278","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1042841291.893",,"1042841291.893","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","32102419.277",,"32102419.277","0","false","true",
"C","A","20140101","2014","52","2014","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","114300713.576",,"114300713.576","0","false","true",
