Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
H6,SGP,83,Singapore,KOR,"Korea, Rep.",2022,Export,6,5923.635
H6,SGP,83,Singapore,KOR,"Korea, Rep.",2022,Import,5,13456.985
H6,SGP,83,Singapore,KOR,"Korea, Rep.",2023,Export,6,6768.453
H6,SGP,83,Singapore,KOR,"Korea, Rep.",2023,Import,5,13400.039
H6,SGP,83,Singapore,MYS,Malaysia,2022,Export,6,75105.339
H6,SGP,83,Singapore,MYS,Malaysia,2022,Import,5,63098.209
H6,SGP,83,Singapore,MYS,Malaysia,2023,Export,6,65194.512
H6,SGP,83,Singapore,MYS,Malaysia,2023,Import,5,64718.357
H6,SGP,83,Singapore,SAU,Saudi Arabia,2022,Export,6,952.273
H6,SGP,83,Singapore,SAU,Saudi Arabia,2022,Import,5,60.134
H6,SGP,83,Singapore,SAU,Saudi Arabia,2023,Export,6,1926.033
H6,SGP,83,Singapore,SAU,Saudi Arabia,2023,Import,5,86.8
H6,SGP,83,Singapore,THA,Thailand,2022,Export,6,13676.655
H6,SGP,83,Singapore,THA,Thailand,2022,Import,5,8852.415
H6,SGP,83,Singapore,THA,Thailand,2023,Export,6,11938.164
H6,SGP,83,Singapore,THA,Thailand,2023,Import,5,10868.672
H6,SGP,83,Singapore,USA,United States,2022,Export,6,22987.975
H6,SGP,83,Singapore,USA,United States,2022,Import,5,82193.236
H6,SGP,83,Singapore,USA,United States,2023,Export,6,30881.08
H6,SGP,83,Singapore,USA,United States,2023,Import,5,61979.726
H6,SGP,84,Singapore,CHN,China,2022,Export,6,10288201.96
H6,SGP,84,Singapore,CHN,China,2022,Import,5,12330550.21
H6,SGP,84,Singapore,CHN,China,2023,Export,6,11859959.78
H6,SGP,84,Singapore,CHN,China,2023,Import,5,10192943.71
H6,SGP,84,Singapore,HKG,"Hong Kong, China",2022,Export,6,3221589.59
H6,SGP,84,Singapore,HKG,"Hong Kong, China",2022,Import,5,174159.882
H6,SGP,84,Singapore,HKG,"Hong Kong, China",2023,Export,6,4092009.531
H6,SGP,84,Singapore,HKG,"Hong Kong, China",2023,Import,5,146720.422
H6,SGP,84,Singapore,IDN,Indonesia,2022,Export,6,5126663.068
H6,SGP,84,Singapore,IDN,Indonesia,2022,Import,5,1609132.388
H6,SGP,84,Singapore,IDN,Indonesia,2023,Export,6,5370496.999
H6,SGP,84,Singapore,IDN,Indonesia,2023,Import,5,1517455.624
H6,SGP,84,Singapore,JPN,Japan,2022,Export,6,4702424.107
H6,SGP,84,Singapore,JPN,Japan,2022,Import,5,4578714.871
H6,SGP,84,Singapore,JPN,Japan,2023,Export,6,4695236.461
H6,SGP,84,Singapore,JPN,Japan,2023,Import,5,3437048.001
H6,SGP,84,Singapore,KOR,"Korea, Rep.",2022,Export,6,4738265.702
H6,SGP,84,Singapore,KOR,"Korea, Rep.",2022,Import,5,2188725.141
H6,SGP,84,Singapore,KOR,"Korea, Rep.",2023,Export,6,4659711.365
H6,SGP,84,Singapore,KOR,"Korea, Rep.",2023,Import,5,1647564.004
H6,SGP,84,Singapore,MYS,Malaysia,2022,Export,6,5330547.033
H6,SGP,84,Singapore,MYS,Malaysia,2022,Import,5,6947099.23
H6,SGP,84,Singapore,MYS,Malaysia,2023,Export,6,5559159.483
H6,SGP,84,Singapore,MYS,Malaysia,2023,Import,5,5789620.176
H6,SGP,84,Singapore,SAU,Saudi Arabia,2022,Export,6,385579.001
H6,SGP,84,Singapore,SAU,Saudi Arabia,2022,Import,5,6901.565
H6,SGP,84,Singapore,SAU,Saudi Arabia,2023,Export,6,442833.169
H6,SGP,84,Singapore,SAU,Saudi Arabia,2023,Import,5,15865.389
H6,SGP,84,Singapore,THA,Thailand,2022,Export,6,2005431.104
H6,SGP,84,Singapore,THA,Thailand,2022,Import,5,1456797.137
H6,SGP,84,Singapore,THA,Thailand,2023,Export,6,1958264.155
H6,SGP,84,Singapore,THA,Thailand,2023,Import,5,1894618.805
H6,SGP,84,Singapore,USA,United States,2022,Export,6,9203177.804
H6,SGP,84,Singapore,USA,United States,2022,Import,5,17141366.15
H6,SGP,84,Singapore,USA,United States,2023,Export,6,9378960.385
H6,SGP,84,Singapore,USA,United States,2023,Import,5,18238845.27
H6,SGP,85,Singapore,CHN,China,2022,Export,6,27050335.75
H6,SGP,85,Singapore,CHN,China,2022,Import,5,23953994.13
H6,SGP,85,Singapore,CHN,China,2023,Export,6,24100794.41
H6,SGP,85,Singapore,CHN,China,2023,Import,5,20933543.75
H6,SGP,85,Singapore,HKG,"Hong Kong, China",2022,Export,6,43850462.15
H6,SGP,85,Singapore,HKG,"Hong Kong, China",2022,Import,5,715345.608
H6,SGP,85,Singapore,HKG,"Hong Kong, China",2023,Export,6,34692215.19
H6,SGP,85,Singapore,HKG,"Hong Kong, China",2023,Import,5,335640.083
H6,SGP,85,Singapore,IDN,Indonesia,2022,Export,6,8345531.361
H6,SGP,85,Singapore,IDN,Indonesia,2022,Import,5,5414696.524
H6,SGP,85,Singapore,IDN,Indonesia,2023,Export,6,8351773.485
H6,SGP,85,Singapore,IDN,Indonesia,2023,Import,5,4929541.468
H6,SGP,85,Singapore,JPN,Japan,2022,Export,6,6043719.923
H6,SGP,85,Singapore,JPN,Japan,2022,Import,5,7623411.164
H6,SGP,85,Singapore,JPN,Japan,2023,Export,6,5651388.679
H6,SGP,85,Singapore,JPN,Japan,2023,Import,5,6441294.309
H6,SGP,85,Singapore,KOR,"Korea, Rep.",2022,Export,6,8104732.839
H6,SGP,85,Singapore,KOR,"Korea, Rep.",2022,Import,5,17768967.6
H6,SGP,85,Singapore,KOR,"Korea, Rep.",2023,Export,6,7974880.178
H6,SGP,85,Singapore,KOR,"Korea, Rep.",2023,Import,5,16189169.93
H6,SGP,85,Singapore,MYS,Malaysia,2022,Export,6,19258240.61
H6,SGP,85,Singapore,MYS,Malaysia,2022,Import,5,22223960.94
H6,SGP,85,Singapore,MYS,Malaysia,2023,Export,6,15210681.73
H6,SGP,85,Singapore,MYS,Malaysia,2023,Import,5,17361247.95
H6,SGP,85,Singapore,SAU,Saudi Arabia,2022,Export,6,54466.137
H6,SGP,85,Singapore,SAU,Saudi Arabia,2022,Import,5,299.024
H6,SGP,85,Singapore,SAU,Saudi Arabia,2023,Export,6,96560.275
H6,SGP,85,Singapore,SAU,Saudi Arabia,2023,Import,5,8725.381
H6,SGP,85,Singapore,THA,Thailand,2022,Export,6,7233371.534
H6,SGP,85,Singapore,THA,Thailand,2022,Import,5,6266795.512
H6,SGP,85,Singapore,THA,Thailand,2023,Export,6,8217401.927
H6,SGP,85,Singapore,THA,Thailand,2023,Import,5,4779816.303
H6,SGP,85,Singapore,USA,United States,2022,Export,6,14774584.12
H6,SGP,85,Singapore,USA,United States,2022,Import,5,4403557.943
H6,SGP,85,Singapore,USA,United States,2023,Export,6,13168496
H6,SGP,85,Singapore,USA,United States,2023,Import,5,3906137.684
H6,SGP,86,Singapore,CHN,China,2022,Export,6,6908.529
H6,SGP,86,Singapore,CHN,China,2022,Import,5,219307.531
H6,SGP,86,Singapore,CHN,China,2023,Export,6,6317.505
H6,SGP,86,Singapore,CHN,China,2023,Import,5,195005.287
H6,SGP,86,Singapore,HKG,"Hong Kong, China",2022,Export,6,426.298
H6,SGP,86,Singapore,HKG,"Hong Kong, China",2022,Import,5,786.337
H6,SGP,86,Singapore,HKG,"Hong Kong, China",2023,Export,6,516.268
H6,SGP,86,Singapore,HKG,"Hong Kong, China",2023,Import,5,160.195
H6,SGP,86,Singapore,IDN,Indonesia,2022,Export,6,18396.503
H6,SGP,86,Singapore,IDN,Indonesia,2022,Import,5,2095.758
H6,SGP,86,Singapore,IDN,Indonesia,2023,Export,6,18266.82
H6,SGP,86,Singapore,IDN,Indonesia,2023,Import,5,1976.987
H6,SGP,86,Singapore,JPN,Japan,2022,Export,6,2902.696
H6,SGP,86,Singapore,JPN,Japan,2022,Import,5,13985.714
H6,SGP,86,Singapore,JPN,Japan,2023,Export,6,4006.737
H6,SGP,86,Singapore,JPN,Japan,2023,Import,5,9065.549
H6,SGP,86,Singapore,KOR,"Korea, Rep.",2022,Export,6,1435.797
H6,SGP,86,Singapore,KOR,"Korea, Rep.",2022,Import,5,829.383
H6,SGP,86,Singapore,KOR,"Korea, Rep.",2023,Export,6,83.361
H6,SGP,86,Singapore,KOR,"Korea, Rep.",2023,Import,5,121.068
H6,SGP,86,Singapore,MYS,Malaysia,2022,Export,6,11026.852
H6,SGP,86,Singapore,MYS,Malaysia,2022,Import,5,3990.158
H6,SGP,86,Singapore,MYS,Malaysia,2023,Export,6,8040.815
H6,SGP,86,Singapore,MYS,Malaysia,2023,Import,5,5043.88
H6,SGP,86,Singapore,SAU,Saudi Arabia,2022,Export,6,153.46
H6,SGP,86,Singapore,SAU,Saudi Arabia,2023,Export,6,359.377
H6,SGP,86,Singapore,SAU,Saudi Arabia,2023,Import,5,3.539
H6,SGP,86,Singapore,THA,Thailand,2022,Export,6,1565.341
H6,SGP,86,Singapore,THA,Thailand,2022,Import,5,6419.687
H6,SGP,86,Singapore,THA,Thailand,2023,Export,6,3194.337
H6,SGP,86,Singapore,THA,Thailand,2023,Import,5,4147.866
H6,SGP,86,Singapore,USA,United States,2022,Export,6,23834.585
H6,SGP,86,Singapore,USA,United States,2022,Import,5,36813.865
H6,SGP,86,Singapore,USA,United States,2023,Export,6,15009.4
H6,SGP,86,Singapore,USA,United States,2023,Import,5,14317.033
H6,SGP,87,Singapore,CHN,China,2022,Export,6,285012.921
H6,SGP,87,Singapore,CHN,China,2022,Import,5,390600.234
H6,SGP,87,Singapore,CHN,China,2023,Export,6,318408.446
H6,SGP,87,Singapore,CHN,China,2023,Import,5,397369.98
H6,SGP,87,Singapore,HKG,"Hong Kong, China",2022,Export,6,149363.058
H6,SGP,87,Singapore,HKG,"Hong Kong, China",2022,Import,5,13253.14
H6,SGP,87,Singapore,HKG,"Hong Kong, China",2023,Export,6,180506.532
H6,SGP,87,Singapore,HKG,"Hong Kong, China",2023,Import,5,22169.853
H6,SGP,87,Singapore,IDN,Indonesia,2022,Export,6,430367.587
H6,SGP,87,Singapore,IDN,Indonesia,2022,Import,5,233408.254
H6,SGP,87,Singapore,IDN,Indonesia,2023,Export,6,442758.473
H6,SGP,87,Singapore,IDN,Indonesia,2023,Import,5,171045.536
H6,SGP,87,Singapore,JPN,Japan,2022,Export,6,61000.712
H6,SGP,87,Singapore,JPN,Japan,2022,Import,5,755748.625
H6,SGP,87,Singapore,JPN,Japan,2023,Export,6,33000.094
H6,SGP,87,Singapore,JPN,Japan,2023,Import,5,735481.624
H6,SGP,87,Singapore,KOR,"Korea, Rep.",2022,Export,6,32648.25
H6,SGP,87,Singapore,KOR,"Korea, Rep.",2022,Import,5,76607.731
H6,SGP,87,Singapore,KOR,"Korea, Rep.",2023,Export,6,31692.156
H6,SGP,87,Singapore,KOR,"Korea, Rep.",2023,Import,5,81555.518
H6,SGP,87,Singapore,MYS,Malaysia,2022,Export,6,343231.04
H6,SGP,87,Singapore,MYS,Malaysia,2022,Import,5,815678.486
H6,SGP,87,Singapore,MYS,Malaysia,2023,Export,6,340364.473
H6,SGP,87,Singapore,MYS,Malaysia,2023,Import,5,486083.128
H6,SGP,87,Singapore,SAU,Saudi Arabia,2022,Export,6,7993.671
H6,SGP,87,Singapore,SAU,Saudi Arabia,2022,Import,5,10.782
H6,SGP,87,Singapore,SAU,Saudi Arabia,2023,Export,6,10511.082
H6,SGP,87,Singapore,SAU,Saudi Arabia,2023,Import,5,2.599
H6,SGP,87,Singapore,THA,Thailand,2022,Export,6,188203.015
H6,SGP,87,Singapore,THA,Thailand,2022,Import,5,99786.187
H6,SGP,87,Singapore,THA,Thailand,2023,Export,6,210305.241
H6,SGP,87,Singapore,THA,Thailand,2023,Import,5,106359.274
H6,SGP,87,Singapore,USA,United States,2022,Export,6,118051.893
H6,SGP,87,Singapore,USA,United States,2022,Import,5,248977.025
H6,SGP,87,Singapore,USA,United States,2023,Export,6,106406.427
H6,SGP,87,Singapore,USA,United States,2023,Import,5,254743.556
H6,SGP,88,Singapore,CHN,China,2022,Export,6,443074.068
H6,SGP,88,Singapore,CHN,China,2022,Import,5,105294.753
H6,SGP,88,Singapore,CHN,China,2023,Export,6,572183.676
H6,SGP,88,Singapore,CHN,China,2023,Import,5,104534.064
H6,SGP,88,Singapore,HKG,"Hong Kong, China",2022,Export,6,227180.201
H6,SGP,88,Singapore,HKG,"Hong Kong, China",2022,Import,5,23261.336
H6,SGP,88,Singapore,HKG,"Hong Kong, China",2023,Export,6,271496.447
H6,SGP,88,Singapore,HKG,"Hong Kong, China",2023,Import,5,12408.228
H6,SGP,88,Singapore,IDN,Indonesia,2022,Export,6,154881.704
H6,SGP,88,Singapore,IDN,Indonesia,2022,Import,5,12632.732
H6,SGP,88,Singapore,IDN,Indonesia,2023,Export,6,182681.878
H6,SGP,88,Singapore,IDN,Indonesia,2023,Import,5,10025.621
H6,SGP,88,Singapore,JPN,Japan,2022,Export,6,395693.325
H6,SGP,88,Singapore,JPN,Japan,2022,Import,5,102705.473
H6,SGP,88,Singapore,JPN,Japan,2023,Export,6,364925.021
H6,SGP,88,Singapore,JPN,Japan,2023,Import,5,75271.717
H6,SGP,88,Singapore,KOR,"Korea, Rep.",2022,Export,6,240775.627
H6,SGP,88,Singapore,KOR,"Korea, Rep.",2022,Import,5,41034.014
H6,SGP,88,Singapore,KOR,"Korea, Rep.",2023,Export,6,275817.364
H6,SGP,88,Singapore,KOR,"Korea, Rep.",2023,Import,5,39404.488
H6,SGP,88,Singapore,MYS,Malaysia,2022,Export,6,319649.733
H6,SGP,88,Singapore,MYS,Malaysia,2022,Import,5,56550.788
H6,SGP,88,Singapore,MYS,Malaysia,2023,Export,6,351460.509
H6,SGP,88,Singapore,MYS,Malaysia,2023,Import,5,66643.99
H6,SGP,88,Singapore,SAU,Saudi Arabia,2022,Export,6,4851.381
H6,SGP,88,Singapore,SAU,Saudi Arabia,2022,Import,5,115.767
H6,SGP,88,Singapore,SAU,Saudi Arabia,2023,Export,6,7838.282
H6,SGP,88,Singapore,SAU,Saudi Arabia,2023,Import,5,191.744
H6,SGP,88,Singapore,THA,Thailand,2022,Export,6,86637.024
H6,SGP,88,Singapore,THA,Thailand,2022,Import,5,19223.531
H6,SGP,88,Singapore,THA,Thailand,2023,Export,6,109513.459
H6,SGP,88,Singapore,THA,Thailand,2023,Import,5,19052.098
H6,SGP,88,Singapore,USA,United States,2022,Export,6,720878.66
H6,SGP,88,Singapore,USA,United States,2022,Import,5,4397031.165
H6,SGP,88,Singapore,USA,United States,2023,Export,6,807275.412
H6,SGP,88,Singapore,USA,United States,2023,Import,5,7742689.911
H6,SGP,89,Singapore,CHN,China,2022,Export,6,750.547
H6,SGP,89,Singapore,CHN,China,2022,Import,5,6575.392
H6,SGP,89,Singapore,CHN,China,2023,Export,6,7457.276
H6,SGP,89,Singapore,CHN,China,2023,Import,5,7797.553
H6,SGP,89,Singapore,HKG,"Hong Kong, China",2022,Export,6,336.09
H6,SGP,89,Singapore,HKG,"Hong Kong, China",2022,Import,5,246.394
H6,SGP,89,Singapore,HKG,"Hong Kong, China",2023,Export,6,552.597
H6,SGP,89,Singapore,HKG,"Hong Kong, China",2023,Import,5,15.323
H6,SGP,89,Singapore,IDN,Indonesia,2022,Export,6,116190.419
H6,SGP,89,Singapore,IDN,Indonesia,2022,Import,5,9372.468
H6,SGP,89,Singapore,IDN,Indonesia,2023,Export,6,10512.925
H6,SGP,89,Singapore,IDN,Indonesia,2023,Import,5,12563.098
H6,SGP,89,Singapore,JPN,Japan,2022,Export,6,1213.362
H6,SGP,89,Singapore,JPN,Japan,2022,Import,5,542.199
H6,SGP,89,Singapore,JPN,Japan,2023,Export,6,1589.311
H6,SGP,89,Singapore,JPN,Japan,2023,Import,5,1844.26
H6,SGP,89,Singapore,KOR,"Korea, Rep.",2022,Export,6,219.353
H6,SGP,89,Singapore,KOR,"Korea, Rep.",2022,Import,5,108.602
H6,SGP,89,Singapore,KOR,"Korea, Rep.",2023,Export,6,5074.996
H6,SGP,89,Singapore,KOR,"Korea, Rep.",2023,Import,5,1292.931
H6,SGP,89,Singapore,MYS,Malaysia,2022,Export,6,11108.315
H6,SGP,89,Singapore,MYS,Malaysia,2022,Import,5,4887.078
H6,SGP,89,Singapore,MYS,Malaysia,2023,Export,6,6021.263
H6,SGP,89,Singapore,MYS,Malaysia,2023,Import,5,7648.487
H6,SGP,89,Singapore,SAU,Saudi Arabia,2022,Export,6,1686.875
H6,SGP,89,Singapore,SAU,Saudi Arabia,2023,Export,6,21647.809
H6,SGP,89,Singapore,THA,Thailand,2022,Export,6,764.537
H6,SGP,89,Singapore,THA,Thailand,2022,Import,5,1343.467
H6,SGP,89,Singapore,THA,Thailand,2023,Export,6,2265.767
H6,SGP,89,Singapore,THA,Thailand,2023,Import,5,1416.322
H6,SGP,89,Singapore,USA,United States,2022,Export,6,1081405.365
H6,SGP,89,Singapore,USA,United States,2022,Import,5,13591.181
H6,SGP,89,Singapore,USA,United States,2023,Export,6,1191459.408
H6,SGP,89,Singapore,USA,United States,2023,Import,5,11390.678
H6,SGP,90,Singapore,CHN,China,2022,Export,6,3850874.2
H6,SGP,90,Singapore,CHN,China,2022,Import,5,1600836.518
H6,SGP,90,Singapore,CHN,China,2023,Export,6,3893602.732
H6,SGP,90,Singapore,CHN,China,2023,Import,5,1349000.494
H6,SGP,90,Singapore,HKG,"Hong Kong, China",2022,Export,6,605069.754
H6,SGP,90,Singapore,HKG,"Hong Kong, China",2022,Import,5,48800.586
H6,SGP,90,Singapore,HKG,"Hong Kong, China",2023,Export,6,455687.008
H6,SGP,90,Singapore,HKG,"Hong Kong, China",2023,Import,5,33665.07
H6,SGP,90,Singapore,IDN,Indonesia,2022,Export,6,764861.996
H6,SGP,90,Singapore,IDN,Indonesia,2022,Import,5,264809.509
H6,SGP,90,Singapore,IDN,Indonesia,2023,Export,6,774782.707
H6,SGP,90,Singapore,IDN,Indonesia,2023,Import,5,290350.932
H6,SGP,90,Singapore,JPN,Japan,2022,Export,6,1678655.917
H6,SGP,90,Singapore,JPN,Japan,2022,Import,5,1119263.486
H6,SGP,90,Singapore,JPN,Japan,2023,Export,6,1859061.394
H6,SGP,90,Singapore,JPN,Japan,2023,Import,5,915690.054
H6,SGP,90,Singapore,KOR,"Korea, Rep.",2022,Export,6,1399960.289
H6,SGP,90,Singapore,KOR,"Korea, Rep.",2022,Import,5,935564.164
H6,SGP,90,Singapore,KOR,"Korea, Rep.",2023,Export,6,1159851.347
H6,SGP,90,Singapore,KOR,"Korea, Rep.",2023,Import,5,163549.475
H6,SGP,90,Singapore,MYS,Malaysia,2022,Export,6,1173704.954
H6,SGP,90,Singapore,MYS,Malaysia,2022,Import,5,2183777.906
H6,SGP,90,Singapore,MYS,Malaysia,2023,Export,6,1214467.222
H6,SGP,90,Singapore,MYS,Malaysia,2023,Import,5,1895783.081
H6,SGP,90,Singapore,SAU,Saudi Arabia,2022,Export,6,31816.035
H6,SGP,90,Singapore,SAU,Saudi Arabia,2022,Import,5,1588.699
H6,SGP,90,Singapore,SAU,Saudi Arabia,2023,Export,6,49545.072
H6,SGP,90,Singapore,SAU,Saudi Arabia,2023,Import,5,724.449
H6,SGP,90,Singapore,THA,Thailand,2022,Export,6,510299.082
H6,SGP,90,Singapore,THA,Thailand,2022,Import,5,164767.488
H6,SGP,90,Singapore,THA,Thailand,2023,Export,6,578294.988
H6,SGP,90,Singapore,THA,Thailand,2023,Import,5,118983.801
H6,SGP,90,Singapore,USA,United States,2022,Export,6,5108083.099
H6,SGP,90,Singapore,USA,United States,2022,Import,5,3673461.772
H6,SGP,90,Singapore,USA,United States,2023,Export,6,5622870.246
H6,SGP,90,Singapore,USA,United States,2023,Import,5,3753204.998
H6,SGP,91,Singapore,CHN,China,2022,Export,6,110864.438
H6,SGP,91,Singapore,CHN,China,2022,Import,5,88088.064
H6,SGP,91,Singapore,CHN,China,2023,Export,6,104468.205
H6,SGP,91,Singapore,CHN,China,2023,Import,5,71050.396
H6,SGP,91,Singapore,HKG,"Hong Kong, China",2022,Export,6,399874.232
H6,SGP,91,Singapore,HKG,"Hong Kong, China",2022,Import,5,23570.531
H6,SGP,91,Singapore,HKG,"Hong Kong, China",2023,Export,6,452390.14
H6,SGP,91,Singapore,HKG,"Hong Kong, China",2023,Import,5,28147.926
H6,SGP,91,Singapore,IDN,Indonesia,2022,Export,6,191264.658
H6,SGP,91,Singapore,IDN,Indonesia,2022,Import,5,3871.937
H6,SGP,91,Singapore,IDN,Indonesia,2023,Export,6,161985.764
H6,SGP,91,Singapore,IDN,Indonesia,2023,Import,5,7251.148
H6,SGP,91,Singapore,JPN,Japan,2022,Export,6,138195.761
H6,SGP,91,Singapore,JPN,Japan,2022,Import,5,43737.841
H6,SGP,91,Singapore,JPN,Japan,2023,Export,6,127438.512
H6,SGP,91,Singapore,JPN,Japan,2023,Import,5,45521.754
H6,SGP,91,Singapore,KOR,"Korea, Rep.",2022,Export,6,12099.799
H6,SGP,91,Singapore,KOR,"Korea, Rep.",2022,Import,5,521.346
H6,SGP,91,Singapore,KOR,"Korea, Rep.",2023,Export,6,14930.408
H6,SGP,91,Singapore,KOR,"Korea, Rep.",2023,Import,5,238.824
H6,SGP,91,Singapore,MYS,Malaysia,2022,Export,6,455965.325
H6,SGP,91,Singapore,MYS,Malaysia,2022,Import,5,162334.215
H6,SGP,01,Singapore,CHN,China,2022,Export,6,17.95
H6,SGP,01,Singapore,CHN,China,2022,Import,5,405.216
H6,SGP,01,Singapore,CHN,China,2023,Export,6,4.279
H6,SGP,01,Singapore,CHN,China,2023,Import,5,575.495
H6,SGP,01,Singapore,HKG,"Hong Kong, China",2022,Export,6,59.539
H6,SGP,01,Singapore,HKG,"Hong Kong, China",2022,Import,5,880.779
H6,SGP,01,Singapore,HKG,"Hong Kong, China",2023,Export,6,37.467
H6,SGP,01,Singapore,HKG,"Hong Kong, China",2023,Import,5,115.093
H6,SGP,01,Singapore,IDN,Indonesia,2022,Export,6,3.09
H6,SGP,01,Singapore,IDN,Indonesia,2022,Import,5,1738.41
H6,SGP,01,Singapore,IDN,Indonesia,2023,Export,6,30.368
H6,SGP,01,Singapore,IDN,Indonesia,2023,Import,5,2112.038
H6,SGP,01,Singapore,JPN,Japan,2022,Export,6,296.013
H6,SGP,01,Singapore,JPN,Japan,2022,Import,5,233.542
H6,SGP,01,Singapore,JPN,Japan,2023,Export,6,276.194
H6,SGP,01,Singapore,JPN,Japan,2023,Import,5,253.38
H6,SGP,01,Singapore,KOR,"Korea, Rep.",2022,Export,6,0.485
H6,SGP,01,Singapore,KOR,"Korea, Rep.",2022,Import,5,59.162
H6,SGP,01,Singapore,KOR,"Korea, Rep.",2023,Export,6,0.583
H6,SGP,01,Singapore,KOR,"Korea, Rep.",2023,Import,5,116.176
H6,SGP,01,Singapore,MYS,Malaysia,2022,Export,6,813.846
H6,SGP,01,Singapore,MYS,Malaysia,2022,Import,5,166414.894
H6,SGP,01,Singapore,MYS,Malaysia,2023,Export,6,1015.096
H6,SGP,01,Singapore,MYS,Malaysia,2023,Import,5,199801.04
H6,SGP,01,Singapore,SAU,Saudi Arabia,2022,Export,6,0.167
H6,SGP,01,Singapore,SAU,Saudi Arabia,2023,Export,6,0.745
H6,SGP,01,Singapore,THA,Thailand,2022,Export,6,4.975
H6,SGP,01,Singapore,THA,Thailand,2022,Import,5,97.527
H6,SGP,01,Singapore,THA,Thailand,2023,Export,6,54.638
H6,SGP,01,Singapore,THA,Thailand,2023,Import,5,58.111
H6,SGP,01,Singapore,USA,United States,2022,Export,6,26303.858
H6,SGP,01,Singapore,USA,United States,2022,Import,5,1376.711
H6,SGP,01,Singapore,USA,United States,2023,Export,6,93.126
H6,SGP,01,Singapore,USA,United States,2023,Import,5,842.33
H6,SGP,02,Singapore,CHN,China,2022,Import,5,2070.02
H6,SGP,02,Singapore,CHN,China,2023,Export,6,271.079
H6,SGP,02,Singapore,CHN,China,2023,Import,5,7334.677
H6,SGP,02,Singapore,HKG,"Hong Kong, China",2022,Export,6,1138.082
H6,SGP,02,Singapore,HKG,"Hong Kong, China",2022,Import,5,236.512
H6,SGP,02,Singapore,HKG,"Hong Kong, China",2023,Export,6,2516.815
H6,SGP,02,Singapore,HKG,"Hong Kong, China",2023,Import,5,441.105
H6,SGP,02,Singapore,IDN,Indonesia,2022,Export,6,41138.742
H6,SGP,02,Singapore,IDN,Indonesia,2022,Import,5,882.094
H6,SGP,02,Singapore,IDN,Indonesia,2023,Export,6,61680.965
H6,SGP,02,Singapore,IDN,Indonesia,2023,Import,5,939.729
H6,SGP,02,Singapore,JPN,Japan,2022,Export,6,3.629
H6,SGP,02,Singapore,JPN,Japan,2022,Import,5,32277.907
H6,SGP,02,Singapore,JPN,Japan,2023,Import,5,28699.932
H6,SGP,02,Singapore,KOR,"Korea, Rep.",2022,Export,6,1.567
H6,SGP,02,Singapore,KOR,"Korea, Rep.",2022,Import,5,246.458
H6,SGP,02,Singapore,KOR,"Korea, Rep.",2023,Export,6,111.244
H6,SGP,02,Singapore,KOR,"Korea, Rep.",2023,Import,5,449.107
H6,SGP,02,Singapore,MYS,Malaysia,2022,Export,6,22419.08
H6,SGP,02,Singapore,MYS,Malaysia,2022,Import,5,13470.769
H6,SGP,02,Singapore,MYS,Malaysia,2023,Export,6,36816.587
H6,SGP,02,Singapore,MYS,Malaysia,2023,Import,5,6921.202
H6,SGP,02,Singapore,THA,Thailand,2022,Export,6,5069.89
H6,SGP,02,Singapore,THA,Thailand,2022,Import,5,19306.142
H6,SGP,02,Singapore,THA,Thailand,2023,Export,6,1488.972
H6,SGP,02,Singapore,THA,Thailand,2023,Import,5,21751.063
H6,SGP,02,Singapore,USA,United States,2022,Export,6,311.91
H6,SGP,02,Singapore,USA,United States,2022,Import,5,88834.746
H6,SGP,02,Singapore,USA,United States,2023,Import,5,83759.358
H6,SGP,03,Singapore,CHN,China,2022,Export,6,54982.596
H6,SGP,03,Singapore,CHN,China,2022,Import,5,104747.153
H6,SGP,03,Singapore,CHN,China,2023,Export,6,47933.16
H6,SGP,03,Singapore,CHN,China,2023,Import,5,93847.456
H6,SGP,03,Singapore,HKG,"Hong Kong, China",2022,Export,6,21060.143
H6,SGP,03,Singapore,HKG,"Hong Kong, China",2022,Import,5,6815.514
H6,SGP,03,Singapore,HKG,"Hong Kong, China",2023,Export,6,30655.667
H6,SGP,03,Singapore,HKG,"Hong Kong, China",2023,Import,5,10354.139
H6,SGP,03,Singapore,IDN,Indonesia,2022,Export,6,13505.315
H6,SGP,03,Singapore,IDN,Indonesia,2022,Import,5,87538.333
H6,SGP,03,Singapore,IDN,Indonesia,2023,Export,6,15662.431
H6,SGP,03,Singapore,IDN,Indonesia,2023,Import,5,94595.362
H6,SGP,03,Singapore,JPN,Japan,2022,Export,6,8398.447
H6,SGP,03,Singapore,JPN,Japan,2022,Import,5,94143.643
H6,SGP,03,Singapore,JPN,Japan,2023,Export,6,11492.659
H6,SGP,03,Singapore,JPN,Japan,2023,Import,5,83889.658
H6,SGP,03,Singapore,KOR,"Korea, Rep.",2022,Export,6,6495.252
H6,SGP,03,Singapore,KOR,"Korea, Rep.",2022,Import,5,14371.234
H6,SGP,03,Singapore,KOR,"Korea, Rep.",2023,Export,6,3380.896
H6,SGP,03,Singapore,KOR,"Korea, Rep.",2023,Import,5,12181.911
