year,CountryPair,agree,IdealPointAll.x,IdealPointAll.y,IdealPointDistance
1981.0,"('Japan', 'Malaysia')",0.675373134328358,0.6209619,0.6209619,1.3909322
1981.0,"('Japan', 'Saudi Arabia')",0.670542635658915,0.6625704775,0.6625704775,1.307715045
1981.0,"('Japan', 'Singapore')",0.714876033057851,0.7890484,0.7890484,1.0547592
1981.0,"('Japan', 'Thailand')",0.675572519083969,0.5871469,0.5871469,1.4585622
1981.0,"('Malaysia', 'Saudi Arabia')",0.968992248062015,-0.032895622500000006,-0.032895622500000006,0.083217155
1981.0,"('Malaysia', 'Singapore')",0.975206611570248,0.09358229999999998,0.09358229999999998,0.336173
1981.0,"('Malaysia', 'Thailand')",0.980916030534351,-0.1083192,-0.1083192,0.06763
1981.0,"('Saudi Arabia', 'Singapore')",0.939655172413793,0.1351908775,0.1351908775,0.252955845
1981.0,"('Saudi Arabia', 'Thailand')",0.984375,-0.0667106225,-0.0667106225,0.150847155
1981.0,"('Singapore', 'Thailand')",0.953389830508475,0.059767299999999995,0.059767299999999995,0.403803
