Year,Product,HS Code,Country,Country ISO,Imports,Exports,Trade Volume
2015,Organic Chemicals,29,Thailand,THA,321916679.8,610651370.7,932568050.5
2015,Organic Chemicals,29,USA,USA,963267983.0,1205648832.0,2168916815.0
2015,Plastics,39,China,CHN,578247232.6,4248489102.0,4826736334.6
2015,Plastics,39,Hong Kong,HKG,38906778.3,390114514.6,429021292.9
2015,Plastics,39,Indonesia,IDN,144112430.0,1490835468.0,1634947898.0
2015,Plastics,39,Japan,JPN,410510606.4,325582658.7,736093265.0999999
2015,Plastics,39,Malaysia,MYS,802792311.8,1559176216.0,2361968527.8
2015,Plastics,39,South Korea,KOR,217718408.6,274770334.3,492488742.9
2015,Plastics,39,Saudi Arabia,SAU,1658068914.0,53340469.53,1711409383.53
2015,Plastics,39,Thailand,THA,176234545.0,733935055.6,910169600.6
2015,Plastics,39,USA,USA,1090912786.0,358234249.8,1449147035.8
2016,Other Chemicals,38,China,CHN,312179189.8,1157664031.0,1469843220.8
2016,Other Chemicals,38,Hong Kong,HKG,7435382.393,70192384.02,77627766.413
2016,Other Chemicals,38,Indonesia,IDN,278529604.7,399482351.7,678011956.4
2016,Other Chemicals,38,Japan,JPN,289541254.5,334265690.0,623806944.5
2016,Other Chemicals,38,Malaysia,MYS,321838928.5,392528355.3,714367283.8
2016,Other Chemicals,38,South Korea,KOR,79059832.65,540418769.8,619478602.4499999
2016,Other Chemicals,38,Saudi Arabia,SAU,11958937.07,19722287.5,31681224.57
2016,Other Chemicals,38,Thailand,THA,24880161.94,302737471.9,327617633.84
2016,Other Chemicals,38,USA,USA,1069646798.0,442899070.9,1512545868.9
2016,Electrical Equipment & AV Gear,85,China,CHN,15775050491.0,18932950195.0,34708000686.0
2016,Electrical Equipment & AV Gear,85,Hong Kong,HKG,627554014.7,28553791480.0,29181345494.7
2016,Electrical Equipment & AV Gear,85,Indonesia,IDN,2011978116.0,4895500960.0,6907479076.0
