ReporterName,PartnerName,ProductCode,Year,TradeValue in 1000 USD_Export,TradeValue in 1000 USD_Import,Total_Trade,HS Code,4 digit categories,Product descriptions
Singapore,Malaysia,64,2022,118946.029,18750.039,137696.068,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,Malaysia,65,2022,4301.098,40127.489,44428.587,65.0,6501 - 6507,Headgear and parts thereof
Singapore,Malaysia,87,2022,343231.04,815678.486,1158909.526,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,Indonesia,94,2022,49133.227,54661.816,103795.043,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,Malaysia,47,2022,23387.314,4530.831,27918.144999999997,47.0,4701 - 4707,Pulp of wood or of other fibrous cellulosic material; waste and scrap of paper or paperboard
Singapore,Malaysia,89,2022,11108.315,4887.078,15995.393,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Saudi Arabia,17,2022,3352.076,9.721,3361.797,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,"Hong Kong, China",36,2022,224.831,11.478,236.309,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,Saudi Arabia,18,2022,11300.423,3.104,11303.527,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,Saudi Arabia,19,2022,4294.37,1.145,4295.515,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,"Hong Kong, China",35,2022,13612.601,464.301,14076.902,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,Saudi Arabia,20,2022,1347.861,3.696,1351.557,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,Saudi Arabia,21,2022,21048.346,14.333,21062.679,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,"Hong Kong, China",34,2022,27344.962,2040.403,29385.364999999998,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Saudi Arabia,22,2022,0.01,120.297,120.307,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,Saudi Arabia,23,2022,146.424,,146.424,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,"Hong Kong, China",33,2022,698427.319,25701.192,724128.511,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,Saudi Arabia,25,2022,15.176,5423.824,5439.0,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,Saudi Arabia,26,2022,2.261,0.887,3.148,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,Saudi Arabia,27,2022,173256.378,5887247.149,6060503.527,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,"Hong Kong, China",32,2022,62031.031,555.891,62586.922000000006,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,Saudi Arabia,28,2022,1613.655,167.758,1781.413,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,Saudi Arabia,29,2022,20841.094,859641.341,880482.435,29.0,2901 - 2942,Organic chemicals
Singapore,"Hong Kong, China",31,2022,36.896,22.968,59.864000000000004,31.0,3101 - 3105,Fertilisers
Singapore,Saudi Arabia,30,2022,5434.696,53.462,5488.158,30.0,3001 - 3006,Pharmaceutical products
Singapore,Saudi Arabia,31,2022,,1845.548,1845.548,31.0,3101 - 3105,Fertilisers
Singapore,"Hong Kong, China",30,2022,264547.341,8383.44,272930.781,30.0,3001 - 3006,Pharmaceutical products
Singapore,Saudi Arabia,32,2022,1015.199,1112.592,2127.791,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,Saudi Arabia,33,2022,1499.844,2943.287,4443.130999999999,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,"Hong Kong, China",29,2022,14845.704,3075.423,17921.127,29.0,2901 - 2942,Organic chemicals
Singapore,Saudi Arabia,34,2022,9955.454,674.353,10629.806999999999,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Saudi Arabia,35,2022,2465.727,0.022,2465.749,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,"Hong Kong, China",28,2022,6047.444,57722.158,63769.602000000006,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,Saudi Arabia,16,2022,40.905,,40.905,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,Saudi Arabia,15,2022,6314.65,0.081,6314.731,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,"Hong Kong, China",37,2022,10948.388,230.316,11178.704000000002,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,Malaysia,99,2022,548367.634,131590.911,679958.5449999999,,,
Singapore,Malaysia,90,2022,1173704.954,2183777.906,3357482.86,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,"Hong Kong, China",46,2022,49.905,11.63,61.535000000000004,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,Malaysia,91,2022,455965.325,162334.215,618299.54,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,Malaysia,92,2022,5134.678,2321.304,7455.982,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,"Hong Kong, China",45,2022,0.093,0.645,0.738,45.0,4501 - 4504,Cork and articles of cork
Singapore,Malaysia,93,2022,65.938,,65.938,93.0,9301 - 9307,Arms and ammunition; parts and accessories thereof
Singapore,Malaysia,94,2022,34506.949,258506.328,293013.277,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,"Hong Kong, China",44,2022,498.213,247.895,746.1080000000001,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,Malaysia,95,2022,107265.877,84969.562,192235.439,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,Malaysia,96,2022,42709.782,58467.734,101177.516,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,"Hong Kong, China",43,2022,269.391,327.509,596.9000000000001,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,Malaysia,97,2022,5835.215,2825.669,8660.884,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,"Hong Kong, China",42,2022,28498.535,12398.512,40897.047,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,Saudi Arabia,13,2022,1171.702,,1171.702,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,Saudi Arabia,1,2022,0.167,,0.167,1.0,0101 - 0106,Live animals
Singapore,Saudi Arabia,3,2022,30.618,1265.134,1295.752,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,"Hong Kong, China",41,2022,114.094,14.985,129.079,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,Saudi Arabia,4,2022,9339.012,676.441,10015.453000000001,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,"Hong Kong, China",40,2022,19654.705,1793.434,21448.139000000003,40.0,4001 - 4017,Rubber and articles thereof
Singapore,Saudi Arabia,8,2022,182.736,1879.091,2061.8269999999998,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,"Hong Kong, China",39,2022,109951.184,10452.912,120404.09599999999,39.0,3901 - 3926,Plastics and articles thereof
Singapore,Saudi Arabia,9,2022,1138.406,0.532,1138.9379999999999,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,Saudi Arabia,10,2022,,0.004,0.004,10.0,1001 - 1008,Cereals
Singapore,Saudi Arabia,11,2022,,0.728,0.728,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,"Hong Kong, China",38,2022,68175.05,6218.782,74393.83200000001,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,Saudi Arabia,12,2022,4614.569,,4614.569,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,"Hong Kong, China",67,2022,27.107,128.778,155.885,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Malaysia,46,2022,140.401,250.116,390.51700000000005,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,"Korea, Rep.",63,2022,5371.961,8478.773,13850.734,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,"Hong Kong, China",89,2022,336.09,246.394,582.4839999999999,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,"Korea, Rep.",85,2022,8104732.839,17768967.6,25873700.439000003,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Indonesia,1,2022,3.09,1738.41,1741.5,1.0,0101 - 0106,Live animals
Singapore,"Korea, Rep.",86,2022,1435.797,829.383,2265.1800000000003,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,"Korea, Rep.",87,2022,32648.25,76607.731,109255.981,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,"Hong Kong, China",99,2022,4474878.498,23312.726,4498191.223999999,,,
Singapore,"Korea, Rep.",88,2022,240775.627,41034.014,281809.641,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,"Korea, Rep.",89,2022,219.353,108.602,327.95500000000004,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,"Hong Kong, China",97,2022,210682.401,62474.761,273157.162,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,"Korea, Rep.",90,2022,1399960.289,935564.164,2335524.453,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,"Korea, Rep.",91,2022,12099.799,521.346,12621.145,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,"Hong Kong, China",96,2022,10807.453,1757.834,12565.287,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,"Korea, Rep.",92,2022,3.103,278.861,281.964,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,"Korea, Rep.",93,2022,21.392,4.192,25.584,93.0,9301 - 9307,Arms and ammunition; parts and accessories thereof
Singapore,"Hong Kong, China",95,2022,37273.412,7608.887,44882.299,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,"Korea, Rep.",94,2022,9080.663,6701.433,15782.096000000001,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,"Korea, Rep.",95,2022,1863.749,10498.686,12362.435,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,"Hong Kong, China",94,2022,9828.894,3659.552,13488.446,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,"Korea, Rep.",96,2022,19234.551,5450.922,24685.472999999998,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,"Korea, Rep.",97,2022,12805.992,12112.362,24918.354,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,"Hong Kong, China",92,2022,746.75,223.897,970.6469999999999,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,"Korea, Rep.",99,2022,493519.686,272549.935,766069.621,,,
Singapore,Malaysia,1,2022,813.846,166414.894,167228.74,1.0,0101 - 0106,Live animals
Singapore,"Hong Kong, China",91,2022,399874.232,23570.531,423444.76300000004,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,Malaysia,2,2022,22419.08,13470.769,35889.849,2.0,0201 - 0210,Meat and edible meat offal
Singapore,Malaysia,3,2022,34428.474,116585.829,151014.303,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,"Hong Kong, China",90,2022,605069.754,48800.586,653870.34,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,Malaysia,4,2022,32446.873,177329.57,209776.443,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,"Korea, Rep.",84,2022,4738265.702,2188725.141,6926990.842999999,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,Indonesia,2,2022,41138.742,882.094,42020.835999999996,2.0,0201 - 0210,Meat and edible meat offal
Singapore,"Korea, Rep.",83,2022,5923.635,13456.985,19380.620000000003,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,"Korea, Rep.",72,2022,31223.39,122326.21,153549.6,72.0,7201 - 7229,Iron and steel
Singapore,"Korea, Rep.",64,2022,7071.377,1357.877,8429.254,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,Indonesia,11,2022,11414.253,11602.48,23016.733,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,"Korea, Rep.",65,2022,1135.702,662.934,1798.636,65.0,6501 - 6507,Headgear and parts thereof
Singapore,"Korea, Rep.",66,2022,1.205,27.301,28.506,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Indonesia,10,2022,53416.407,467.595,53884.002,10.0,1001 - 1008,Cereals
Singapore,"Korea, Rep.",67,2022,7.086,77.274,84.36,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,"Korea, Rep.",68,2022,4207.292,6601.778,10809.07,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,Indonesia,9,2022,88913.902,34476.109,123390.011,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,"Korea, Rep.",69,2022,2356.829,11006.164,13362.993,69.0,6901 - 6914,Ceramic products
Singapore,"Korea, Rep.",70,2022,135164.75,12671.269,147836.019,70.0,7001 - 7020,Glass and glassware
Singapore,Indonesia,8,2022,11840.502,37396.827,49237.329,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,"Korea, Rep.",71,2022,66302.352,448215.236,514517.588,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,Indonesia,7,2022,11682.442,19937.602,31620.043999999998,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
